date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:30	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:32%20GMT	https://www.classcentral.com/subject/environmental-science	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/environmental-science.a8.delayed	(from https://www.classcentral.com/)
18:20:31	7846/7846	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:33%20GMT	https://www.classcentral.com/subject/astronomy	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/astronomy.a9.delayed	(from https://www.classcentral.com/)
18:20:33	7852/7852	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:35%20GMT	https://www.classcentral.com/subject/agriculture	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/agriculture.ab.delayed	(from https://www.classcentral.com/)
18:20:33	832440/832440	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:34%20GMT	https://www.classcentral.com/subject/biology	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/biology.html	(from https://www.classcentral.com/)
18:20:34	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:36%20GMT	https://www.classcentral.com/subject/materials-science	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/materials-science.ac.delayed	(from https://www.classcentral.com/)
18:20:34	7670/7670	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:36%20GMT	https://www.classcentral.com/subject/earth-science	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/earth-science	(from https://www.classcentral.com/)
18:20:36	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:38%20GMT	https://www.classcentral.com/subject/forensic-science	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/forensic-science.af.delayed	(from https://www.classcentral.com/)
18:20:37	763102/763102	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:37%20GMT	https://www.classcentral.com/subject/applied-science	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/applied-science.html	(from https://www.classcentral.com/)
18:20:37	7799/7799	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:39%20GMT	https://www.classcentral.com/subject/k12	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/k12.b0.delayed	(from https://www.classcentral.com/)
18:20:37	7662/7662	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:39%20GMT	https://www.classcentral.com/subject/higher-education	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/higher-education	(from https://www.classcentral.com/)
18:20:39	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:41%20GMT	https://www.classcentral.com/subject/teacher-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/teacher-development.b3.delayed	(from https://www.classcentral.com/)
18:20:39	769176/769176	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:41%20GMT	https://www.classcentral.com/subject/stem	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/stem.html	(from https://www.classcentral.com/)
18:20:40	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:41%20GMT	https://www.classcentral.com/subject/course-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/course-development.b4.delayed	(from https://www.classcentral.com/)
18:20:40	7662/7662	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:42%20GMT	https://www.classcentral.com/subject/online-education	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/online-education	(from https://www.classcentral.com/)
18:20:40	7846/7846	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:42%20GMT	https://www.classcentral.com/subject/test-prep	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/test-prep.b6.delayed	(from https://www.classcentral.com/)
18:20:40	7817/7817	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:42%20GMT	https://www.classcentral.com/subject/pedagogy	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/pedagogy.b7.delayed	(from https://www.classcentral.com/)
18:20:43	7825/7825	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:45%20GMT	https://www.classcentral.com/subject/economics	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/economics.b9.delayed	(from https://www.classcentral.com/)
18:20:44	784516/784516	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:45%20GMT	https://www.classcentral.com/subject/sociology	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/sociology.html	(from https://www.classcentral.com/)
18:20:44	7828/7828	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:45%20GMT	https://www.classcentral.com/subject/psychology	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/psychology.ba.delayed	(from https://www.classcentral.com/)
18:20:44	7624/7624	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:46%20GMT	https://www.classcentral.com/subject/anthropology	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/anthropology	(from https://www.classcentral.com/)
18:20:45	7778/7778	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:48%20GMT	https://www.classcentral.com/subject/law	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/law.bd.delayed	(from https://www.classcentral.com/)
18:20:46	780052/780052	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:47%20GMT	https://www.classcentral.com/subject/political-science	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/political-science.html	(from https://www.classcentral.com/)
18:20:46	7865/7865	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:48%20GMT	https://www.classcentral.com/subject/urban-planning	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/urban-planning.be.delayed	(from https://www.classcentral.com/)
18:20:47	7667/7667	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:49%20GMT	https://www.classcentral.com/subject/human-rights	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/human-rights	(from https://www.classcentral.com/)
18:20:47	7865/7865	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:49%20GMT	https://www.classcentral.com/subject/sustainability	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/sustainability.c0.delayed	(from https://www.classcentral.com/)
18:20:49	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:51%20GMT	https://www.classcentral.com/subject/archaeology	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/archaeology.c2.delayed	(from https://www.classcentral.com/)
18:20:50	761307/761307	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:51%20GMT	https://www.classcentral.com/subject/governance	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/governance.html	(from https://www.classcentral.com/)
18:20:50	7831/7831	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:51%20GMT	https://www.classcentral.com/subject/social-work	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/social-work.c3.delayed	(from https://www.classcentral.com/)
18:20:50	7705/7705	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:52%20GMT	https://www.classcentral.com/subject/childhood-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/childhood-development	(from https://www.classcentral.com/)
18:20:50	7805/7805	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:52%20GMT	https://www.classcentral.com/subject/music	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/music.c5.delayed	(from https://www.classcentral.com/)
18:20:51	7841/7841	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:53%20GMT	https://www.classcentral.com/subject/digital-media	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/digital-media.c6.delayed	(from https://www.classcentral.com/)
18:20:52	7898/7898	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:54%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/design-and-creativity.c8.delayed	(from https://www.classcentral.com/)
18:20:53	784755/784755	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:54%20GMT	https://www.classcentral.com/subject/visual-arts	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
18:20:53	7844/7844	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:55%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/bioinformatics.c9.delayed	(from https://www.classcentral.com/)
18:20:53	7626/7626	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:56%20GMT	https://www.classcentral.com/subject/big-data	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/big-data	(from https://www.classcentral.com/)
18:20:54	7831/7831	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:56%20GMT	https://www.classcentral.com/subject/data-mining	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/data-mining.cb.delayed	(from https://www.classcentral.com/)
18:20:56	7907/7907	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:58%20GMT	https://www.classcentral.com/subject/data-visualization	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/data-visualization.cd.delayed	(from https://www.classcentral.com/)
18:20:57	774786/774786	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:50:58%20GMT	https://www.classcentral.com/subject/data-analysis	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
18:20:57	7794/7794	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:59%20GMT	https://www.classcentral.com/subject/jupyter	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/jupyter.ce.delayed	(from https://www.classcentral.com/)
18:20:57	7693/7693	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:59%20GMT	https://www.classcentral.com/subject/mobile-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/mobile-development	(from https://www.classcentral.com/)
18:20:57	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:50:59%20GMT	https://www.classcentral.com/subject/web-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/web-development.d0.delayed	(from https://www.classcentral.com/)
18:21:00	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:02%20GMT	https://www.classcentral.com/subject/game-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/game-development.d2.delayed	(from https://www.classcentral.com/)
18:21:00	767839/767839	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:01%20GMT	https://www.classcentral.com/subject/databases	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/databases.html	(from https://www.classcentral.com/)
18:21:01	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:03%20GMT	https://www.classcentral.com/subject/programming-languages	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/programming-languages.d3.delayed	(from https://www.classcentral.com/)
18:21:02	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:04%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/cloud-computing.d5.delayed	(from https://www.classcentral.com/)
18:21:03	776477/776477	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:04%20GMT	https://www.classcentral.com/subject/software-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/software-development.html	(from https://www.classcentral.com/)
18:21:03	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:05%20GMT	https://www.classcentral.com/subject/communication-skills	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/communication-skills.d6.delayed	(from https://www.classcentral.com/)
18:21:03	7693/7693	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:05%20GMT	https://www.classcentral.com/subject/career-development	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/career-development	(from https://www.classcentral.com/)
18:21:03	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:06%20GMT	https://www.classcentral.com/subject/self-improvement	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/self-improvement.d8.delayed	(from https://www.classcentral.com/)
18:21:04	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:06%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/presentation-skills.d9.delayed	(from https://www.classcentral.com/)
18:21:06	7840/7840	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:08%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/cybersecurity.db.delayed	(from https://www.classcentral.com/)
18:21:07	742658/742658	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:08%20GMT	https://www.classcentral.com/subject/resilience	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/resilience.html	(from https://www.classcentral.com/)
18:21:07	7875/7875	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:09%20GMT	https://www.classcentral.com/subject/network-security	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/network-security.dc.delayed	(from https://www.classcentral.com/)
18:21:10	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:12%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/digital-forensics.de.delayed	(from https://www.classcentral.com/)
18:21:11	754228/754228	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:12%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/ethical-hacking.html	(from https://www.classcentral.com/)
18:21:11	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:12%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/reverse-engineering.df.delayed	(from https://www.classcentral.com/)
18:21:11	7614/7614	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:13%20GMT	https://www.classcentral.com/subject/pentesting	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/pentesting	(from https://www.classcentral.com/)
18:21:12	7846/7846	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:14%20GMT	https://www.classcentral.com/subject/devsecops	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/devsecops.e2.delayed	(from https://www.classcentral.com/)
18:21:13	728149/728149	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:14%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
18:21:13	7784/7784	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:15%20GMT	https://www.classcentral.com/subject/osint	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/osint.e3.delayed	(from https://www.classcentral.com/)
18:21:13	7696/7696	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:15%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/threat-intelligence	(from https://www.classcentral.com/)
18:21:14	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:16%20GMT	https://www.classcentral.com/subject/infosec-certifications	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/infosec-certifications.e5.delayed	(from https://www.classcentral.com/)
18:21:14	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:16%20GMT	https://www.classcentral.com/subject/red-team	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/red-team.e6.delayed	(from https://www.classcentral.com/)
18:21:17	632914/632914	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:18%20GMT	https://www.classcentral.com/subject/blue-team	C:/My%20Web%20Sites/clone/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
18:21:17	192738/192738	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:01%20GMT	https://www.classcentral.com/report/2022-year-in-review/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
18:21:18	53341/53341	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:13:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
18:21:18	130374/130374	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2015:09:33%20GMT	https://www.classcentral.com/report/review-academic-writing-made-easy/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/review-academic-writing-made-easy/index.html	(from https://www.classcentral.com/)
18:21:18	143667/143667	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:01%20GMT	https://www.classcentral.com/report/author/dhawal/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
18:21:18	138132/138132	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2015:11:54%20GMT	https://www.classcentral.com/report/review-china-economic-transformation/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/review-china-economic-transformation/index.html	(from https://www.classcentral.com/)
18:21:19	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
18:21:19	189950/189950	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:02%20GMT	https://www.classcentral.com/report/best-digital-art-courses/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/best-digital-art-courses/index.html	(from https://www.classcentral.com/)
18:21:19	149788/149788	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:02%20GMT	https://www.classcentral.com/report/most-cited-mooc-research/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/most-cited-mooc-research/index.html	(from https://www.classcentral.com/)
18:21:20	135373/135373	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:02%20GMT	https://www.classcentral.com/report/emoocs-2023-cfp/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/emoocs-2023-cfp/index.html	(from https://www.classcentral.com/)
18:21:21	543111/543111	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:22%20GMT	https://www.classcentral.com/lists	C:/My%20Web%20Sites/clone/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
18:21:22	501360/501360	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:23%20GMT	https://www.classcentral.com/signup	C:/My%20Web%20Sites/clone/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
18:21:23	497822/497822	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:24%20GMT	https://www.classcentral.com/login	C:/My%20Web%20Sites/clone/www.classcentral.com/login.html	(from https://www.classcentral.com/)
18:21:23	11362/11362	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2003:46:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-black-history-month-01.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=ab1fec484ae1d53fb9750018152aa0d9	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-black-history-month-01b6a2.png	(from https://www.classcentral.com/)
18:21:25	725719/725719	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:26%20GMT	https://www.classcentral.com/course/teaching-young-learners-online-20139	C:/My%20Web%20Sites/clone/www.classcentral.com/course/teaching-young-learners-online-20139.html	(from https://www.classcentral.com/)
18:21:27	706351/706351	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:28%20GMT	https://www.classcentral.com/course/modernmiddleeast1-976	C:/My%20Web%20Sites/clone/www.classcentral.com/course/modernmiddleeast1-976.html	(from https://www.classcentral.com/)
18:21:27	7579/7579	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:51:29%20GMT	https://www.classcentral.com/help/moocs	C:/My%20Web%20Sites/clone/www.classcentral.com/help/moocs	(from https://www.classcentral.com/)
18:21:28	722276/722276	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:29%20GMT	https://www.classcentral.com/course/kadenze-machine-learning-for-musicians-and-artists-3768	C:/My%20Web%20Sites/clone/www.classcentral.com/course/kadenze-machine-learning-for-musicians-and-artists-3768.html	(from https://www.classcentral.com/)
18:21:28	260/260	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2021:53:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
18:21:28	253/253	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2014:25:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
18:21:30	249/249	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2012:22:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
18:21:30	778564/778564	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:31%20GMT	https://www.classcentral.com/university/stanford	C:/My%20Web%20Sites/clone/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
18:21:30	212/212	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2015:45:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
18:21:31	186/186	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2007:37:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-cs.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=390c31c31510fa9d18c870c4a605e3d4	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/icon-csaed6.png	(from https://www.classcentral.com/)
18:21:32	251/251	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2021:55:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-sustainability.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=cf01fc7556e778ef641d9bebbb58090e	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/icon-sustainability9a1a.png	(from https://www.classcentral.com/)
18:21:33	774116/774116	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:34%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	C:/My%20Web%20Sites/clone/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
18:21:34	215/215	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2011:53:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fmit-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=9a7c86b420e58c1da3065805414fb058	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/mit-trn-sqf645.png	(from https://www.classcentral.com/)
18:21:34	803052/803052	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:35%20GMT	https://www.classcentral.com/university/mit	C:/My%20Web%20Sites/clone/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
